Molecule ChEMBL ID,Molecule Name,Standardized_Smiles,pChEMBL Value,Molecular_Weight,AlogP,AlogP,HBD,HBA,RO5_Violations
CHEMBL4065259,,CN1c2ccccc2C(N2CCSCC2)c2ccccc21,4.93,132.14000000000001,3.91,2.4,2.0,2.0,0.0
CHEMBL1834068,,COCCN1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,4.93,154.11,3.01,2.6,4.0,4.0,0.0
CHEMBL449947,,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1,4.93,472.1,0.7,-2.0,22.0,22.0,2.0
CHEMBL4445345,,Cc1cc(=O)oc2ccc(OC/C=C/CCn3cnc4c(N5CCCCC5)ncnc43)cc12,4.92,178.11999999999998,4.26,4.2,3.0,3.0,0.0
CHEMBL140936,,CCN(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,4.92,148.12,4.82,4.4,2.0,2.0,0.0
CHEMBL1642981,,CC(C)(C)c1ccn+(COCn+2ccc(C(C)(C)C)cc2)cc1,4.92,136.1,3.49,4.5,1.0,1.0,0.0
CHEMBL1340607,,COc1ccc(NC(S)=NCCN2CCC(C)CC2)cc1Cl,4.92,245.64,3.78,4.4,4.0,4.0,0.0
CHEMBL3310705,,COC(=O)C(CC1=C(c2ccccc2)CC(C)(C)ON1C(C)=O)C(=O)OC,4.92,278.15,2.71,3.7,7.0,7.0,1.0
CHEMBL2234519,,CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1C2c1cccc(N+(=O)O-)c1)CCCC3,4.92,248.15,4.62,3.9,6.0,6.0,1.0
CHEMBL398249,,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCC3,4.92,130.07999999999998,3.85,2.2,3.0,3.0,0.0
CHEMBL3819574,,COc1cccc(CN2CCC(/C=C3\Cc4cccc(OC)c4C3=O)CC2)c1,4.92,206.13,4.28,4.2,4.0,4.0,0.0
CHEMBL2409141,,CC1=CC2Cc3nHc(=O)ccc3C3(C1)C2C(C)CN3C,4.92,174.13,2.29,5.2,2.0,2.0,1.0
CHEMBL2332974,,O=C1/C(=C/c2ccccc2Cl)CN(C(=O)CC2CC3CCCN3C23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1Cl,4.92,365.1,6.59,7.7,6.0,6.0,2.0
CHEMBL3355594,,C/C=C1/C2Cc3nHc(=O)ccc3C1(N)CC1(C)OC21,4.92,166.10999999999999,1.21,3.7,3.0,3.0,0.0
CHEMBL3323068,,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCCCC3,4.92,190.13,3.23,4.7,3.0,3.0,0.0
CHEMBL4791662,,COc1ccc(N2CCN(C(=O)/C=C/c3ccc(O)c(OC)c3)CC2)cc1,4.92,200.11,2.77,1.9,6.0,6.0,1.0
CHEMBL348216,,C#CC(C)OCn+1ccn(C)c1/C=N/O,4.92,130.07999999999998,0.12,2.2,2.0,3.0,0.0
CHEMBL4475391,,COc1ccc2nc3c(c(NCCCCNC(=O)C(N)Cc4cnHc5ccccc45)c2c1)CCCC3,4.92,218.15,4.48,4.1,5.0,5.0,0.0
CHEMBL4793096,,O=C(/C=C/c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1c(O)cc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O,4.92,384.25,9.22,8.0,6.0,7.0,2.0
CHEMBL1669493,,c1ccc2cn+(Cc3ccc(Cn+4ccc5ccccc5c4)cc3)ccc2c1,4.92,24.02,4.66,1.0,0.0,0.0,0.0
CHEMBL4741070,,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC,4.91,228.12,3.29,1.9,7.0,7.0,1.0
CHEMBL2413733,,Cc1ccc2nHc(-c3ccc(OCCN(C)C)cc3)nc2c1,4.91,90.06,3.48,1.7,2.0,2.0,0.0
CHEMBL1766146,,c1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,4.91,126.1,4.17,2.6,3.0,3.0,0.0
CHEMBL3824362,,COc1ccc2nHcc(CCNC(=O)C3CCN(Cc4ccccc4)CC3)c2c1,4.91,180.12,3.75,3.4,4.0,4.0,0.0
CHEMBL1288825,,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2Cl)C(c2ccccc2)NC12C(=O)Nc1ccc(Cl)cc12,4.91,271.01,6.71,3.5,6.0,6.0,1.0
CHEMBL147031,,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCCC)c1,4.91,204.14000000000001,3.07,4.4,4.0,4.0,0.0
CHEMBL4088659,,CN1c2ccccc2C(n2nnc3ccccc32)c2ccccc21,4.91,38.03,4.15,0.7,1.0,1.0,0.0
CHEMBL4093532,,CC(C)c1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,4.91,236.14000000000001,2.68,3.4,6.0,6.0,1.0
CHEMBL1915766,,CCCCOC(=O)CCC(C)C1CCC2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O,4.91,452.31,6.21,8.0,4.0,5.0,1.0
CHEMBL5563895,,Cc1cccc(Oc2ccc3nc4c(c(N)c3c2)CCCCC4)c1,4.91,102.07000000000001,5.19,2.2,2.0,2.0,0.0
CHEMBL3289924,,CCOC(OCC)c1ccc(/C=C2\CCC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,4.91,296.18,7.05,6.5,5.0,5.0,1.0
CHEMBL4761620,,O=C1c2ccccc2C(=O)C12N1CSCC1C(c1cccc(F)c1)C21CSc2ccccc2C1=O,4.91,265.23,5.09,3.2,3.0,4.0,0.0
CHEMBL4077169,,CN1c2ccccc2C(N2CCOCC2)c2ccccc21,4.91,116.08,3.19,1.9,3.0,3.0,0.0
CHEMBL1766147,,O-S+1CCN(c2nccc(NCc3ccccc3)n2)CC1,4.9,136.13,1.66,1.4,3.0,3.0,0.0
CHEMBL1085126,,CCN1CCC2(C)c3cc(OC(=O)NC(C)(C)C)ccc3CC12,4.9,216.15,3.48,4.9,4.0,4.0,0.0
CHEMBL1085279,,CN(C)C(=O)Oc1cccc(-c2cn3c(Cl)cccc3n+2C)c1,4.9,129.5,3.14,1.5,3.0,3.0,0.0
CHEMBL1085758,,CN(C)C(=O)Oc1ccc(-c2cn3c(Cl)cccc3n+2C)cc1,4.9,129.5,3.14,1.5,3.0,3.0,0.0
CHEMBL4784756,,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(C)cc2)ccc1O,4.9,176.09,2.48,0.9,5.0,6.0,0.0
CHEMBL34002,,CCN1CCC2(C)c3cc(OC(=O)NC(C)(C)C)ccc3CC12,4.9,216.15,3.48,4.9,4.0,4.0,0.0
CHEMBL3818374,,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)ccc(C(CCCCCCCCc2ccc(O)c(O)c2)c2c(O)cccc2O)c1O,4.9,360.18,9.59,4.5,8.0,9.0,1.0
CHEMBL5193082,,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4cc(F)ccc4F)CC3)nc12,4.9,204.12,4.03,3.1,4.0,4.0,0.0
CHEMBL4795422,,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC(=O)N(C)OC)cc(OC(=O)N(C)OC)cc3o2)cc1,4.9,310.12,3.44,-1.4,13.0,13.0,2.0
CHEMBL4129007,,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C3=C(OC(C(C)(C)O)C3O)C1(C(=O)C(C)C)C2=O,4.9,516.3499999999999,6.61,8.0,5.0,6.0,2.0
CHEMBL2332549,,Cc1ccccc1/C=C1\CN(C(=O)CC2CC3CCCN3C23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2C)C1=O,4.9,318.22,5.9,7.1,5.0,6.0,1.0
CHEMBL3971112,,O=C1NCCCc2c1c1ccccc1n2CCc1ccccc1,4.9,102.07000000000001,3.56,2.2,2.0,2.0,0.0
CHEMBL357981,,C#CC(C)C(C)OCn+1ccn(C)c1/C=N/O,4.9,154.1,0.75,3.2,2.0,3.0,0.0
CHEMBL4096673,,COc1ccc(CCNc2nc(CC(N)=O)nc3ccccc23)cc1OC,4.9,148.08,2.33,0.9,5.0,5.0,0.0
CHEMBL2047375,,c1ccc(CN2CCC(Nc3nccc(NCc4ccc5c(c4)OCO5)n3)CC2)cc1,4.9,170.11,3.89,2.1,5.0,5.0,0.0
CHEMBL2234538,,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(C)cc1)CCCCC3,4.89,166.10999999999999,4.94,3.7,3.0,3.0,0.0
CHEMBL1084542,,c1ccc(-c2ccc(NCN3CCCCC3)nc2)cc1,4.89,100.08,3.6,2.4,2.0,2.0,0.0
CHEMBL4754171,,O=C1c2ccccc2C(=O)C12N1CSCC1C(c1ccccc1)C21CSc2ccccc2C1=O,4.89,246.23,4.95,3.2,3.0,4.0,0.0
CHEMBL1085465,,CCCc1cc(N2CCC=N2)ccc1C(=O)O/N=C(\N)c1ccc(C(F)(F)F)cc1,4.89,253.13,4.33,2.3,6.0,6.0,1.0
CHEMBL3220510,,O=C(Nc1cc2ccccc2oc1=O)c1ccc(N+(=O)O-)cc1,4.89,104.03,2.95,-2.0,6.0,6.0,1.0
CHEMBL2234839,,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCCC3,4.89,234.14,4.3,4.2,5.0,5.0,0.0
CHEMBL2047228,,Cc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,4.89,138.11,4.47,3.1,3.0,3.0,0.0
CHEMBL5089535,,O=C(OC1CN2Cc3cc4c(cc3C13C=CC(O)CC23)OCO4)c1ccccc1Cl,4.89,261.57,3.05,3.5,6.0,6.0,1.0
CHEMBL3122171,,CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,4.89,146.07999999999998,4.95,1.7,4.0,4.0,0.0
CHEMBL1669483,,c1ccc2cn+(CCCCCn+3ccc4ccccc4c3)ccc2c1,4.89,60.05,4.44,2.5,0.0,0.0,0.0
CHEMBL281588,,c1ccc(-c2ccc(NCCN3CCCCC3)nn2)cc1,4.89,112.08999999999999,3.04,2.9,2.0,2.0,0.0
CHEMBL5426401,,O=C(Cn+1ccc2ccccc2c1)Nc1ccccc1Br,4.89,121.92,3.53,0.7,2.0,2.0,0.0
CHEMBL4787804,,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(F)cc2)ccc1O,4.89,183.08,2.31,0.4,5.0,6.0,0.0
CHEMBL4526428,,Brc1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,4.89,183.97,6.48,2.4,3.0,3.0,0.0
CHEMBL555506,,C#CCN(C)C1CCc2ccc(OC(=O)N(C)C)cc21,4.89,180.12,2.3,3.4,4.0,4.0,0.0
CHEMBL1952049,,CCCCC/N=C(/C=N/O)N(C)C,4.89,166.12,1.6,3.1,4.0,4.0,0.0
CHEMBL1084212,,c1ccc2c(CNc3ccnc(N4CCSCC4)n3)cccc2c1,4.89,120.13,3.8,1.9,2.0,2.0,0.0
CHEMBL1083055,,CN(CCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1,4.89,88.07,4.08,1.9,2.0,2.0,0.0
CHEMBL293720,,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3Cc2ccccc2)cc1,4.89,206.14,6.36,3.6,5.0,5.0,0.0
CHEMBL4289086,,O=C(COc1ccc(I)cc1)NCCCN1CCCCC1,4.89,307.02,2.66,3.4,4.0,4.0,0.0
CHEMBL2413737,,Cc1ccc2nHc(-c3ccc(OCCN4CCOCC4)cc3)nc2c1,4.89,130.07999999999998,3.25,2.2,3.0,3.0,0.0
CHEMBL3632848,,COc1ccc2nc3c(c(NCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,4.88,308.2,6.24,6.4,6.0,6.0,2.0
CHEMBL4864954,,Nc1c2c(nc3c(Cl)cc(Cl)cc13)CCC2,4.88,120.94000000000001,3.61,2.8,1.0,1.0,0.0
CHEMBL4777188,,COc1cc(/C=C/C(=O)NCC(=O)Nc2cccc(Br)c2)ccc1O,4.88,231.97,2.93,0.9,5.0,6.0,0.0
CHEMBL1289615,,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccc(N+(=O)O-)cc12,4.88,258.13,3.91,1.1,9.0,9.0,1.0
CHEMBL3338993,,CN(C)CCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,4.88,166.10999999999999,4.69,3.7,3.0,3.0,0.0
CHEMBL4789995,,CCN(CC)C(=O)/C=C/c1ccc(OC(=O)N(C)C)c(OC)c1,4.88,224.13,2.64,2.9,6.0,6.0,1.0
CHEMBL4794189,,O=C1CC(c2ccc(OCCCCN3CCc4ccccc4C3)cc2)Oc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c21,4.88,312.19,7.53,5.4,7.0,7.0,2.0
CHEMBL5083797,,COC1CC2C(=CC1OC(=O)c1cc(N+(=O)O-)cc(N+(=O)O-)c1)C1CN2Cc2cc3c(cc21)OCO3,4.88,330.15,3.08,0.6,12.0,12.0,2.0
CHEMBL4281409,,CN+(C)(CC#CCOC1=NOCC1)CCCCCCCCCCN+(C)(C)CCCN1C(=O)c2ccccc2C1=O,4.88,432.3,4.7,8.0,7.0,8.0,2.0
CHEMBL4873165,,COc1cc(/C=C/C(=O)N2CCN(Cc3cccc(F)c3)CC2)ccc1O,4.88,203.11,2.9,2.4,4.0,5.0,0.0
CHEMBL3582211,,N#Cc1cc2c(cn1)nHc1ncc(-c3ccc(CN4CCOCC4)cc3)cc12,4.88,116.08,3.48,1.9,3.0,3.0,0.0
CHEMBL76108,,COc1ccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)cc1,4.88,204.14000000000001,4.54,4.4,4.0,4.0,0.0
CHEMBL4848801,,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1O,4.88,184.11,2.76,2.4,4.0,5.0,0.0
CHEMBL166359,,c1ccc2c(c1)CN1CCCCCCCC1=N2,4.87,136.11,3.89,3.9,2.0,2.0,0.0
CHEMBL3823538,,COc1ccc2nHcc(CCNC(=O)CC3CCN(Cc4cccc(C)c4)CC3)c2c1,4.87,204.14000000000001,4.45,4.4,4.0,4.0,0.0
CHEMBL3407587,,OCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2nH1,4.87,166.10999999999999,4.73,3.7,3.0,3.0,0.0
CHEMBL2332534,,O=C(CC1CC2CCCN2C12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2Cl)C(=O)C2(CC3CCCN3C23C(=O)Nc2ccccc23)C1,4.87,445.73,5.56,8.0,9.0,9.0,2.0
CHEMBL3786666,,CN1Cc2cc(O)ccc2N(C)C1c1c(Cl)cccc1Cl,4.87,162.96,4.28,2.5,3.0,3.0,0.0
CHEMBL5194876,,CC(=O)OC1CC2(C)Oc3cc(C)oc(=O)c3CC2C2(C)C=CC(=O)C(C)(C)C12,4.87,296.18,3.38,6.5,5.0,5.0,1.0
CHEMBL4082739,,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCC1,4.87,292.2,6.94,6.9,5.0,5.0,1.0
CHEMBL5270598,,O=C1CC2CCc3ccsc3C2=NN1CN1CCN(Cc2ccccc2)CC1,4.87,216.16,3.02,4.3,4.0,5.0,0.0
CHEMBL5178216,,C=C(C)C1(O)CCC2(C)C3=Cc4c(cc(-c5cccnc5)oc4=O)OC3(C)C(O)CC2C12CCC(=O)OC2,4.86,336.2,4.05,7.0,6.0,6.0,2.0
CHEMBL4096311,,COc1ccc(-c2c3ccccc3n+(C)c3ccccc23)cc1,4.86,40.019999999999996,4.49,0.5,1.0,1.0,0.0
CHEMBL1186527,,OC1CCN2Cc3ccccc3N=C12,4.86,104.07,1.3,1.4,3.0,3.0,0.0
CHEMBL3335053,,COc1cccc(CC2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,4.86,242.16,5.79,5.7,4.0,4.0,1.0
CHEMBL553498,,C#CCNC1CCc2ccc(OC(=O)NCC)cc21,4.86,168.11,2.0,2.9,4.0,4.0,0.0
CHEMBL1834069,,CN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,4.86,114.09,3.43,2.1,3.0,3.0,0.0
CHEMBL808,ECONAZOLE,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4.86,158.38,5.8,3.4,1.0,1.0,0.0
CHEMBL4867284,,Nc1c2c(nc3ccc(Br)cc13)CCCCC2,4.86,141.95000000000002,3.85,2.7,1.0,1.0,0.0
CHEMBL2332547,,C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)/C(=C/c2cccc3ccccc23)C1,4.86,166.10999999999999,6.06,3.7,3.0,3.0,0.0
CHEMBL357953,,C#CC(C)NCCc1cccc(OC(=O)N(C)CC)c1,4.86,180.12,2.29,3.4,4.0,4.0,0.0
CHEMBL5278221,,CC(C)=CCC/C(C)=C/CC/C(C)=C\Cc1c(O)cc(O)c(CC=C(C)C)c1-c1cc2ccc(O)cc2o1,4.86,288.2,9.69,8.0,3.0,3.0,1.0
CHEMBL3115023,,COc1cc2sen(-c3ccc(CCN4CCCC4)cc3)c(=O)c2cc1OC,4.86,158.09,,2.2,4.0,4.0,0.0
CHEMBL1834064,,CC(=O)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,4.86,142.1,2.91,2.1,4.0,4.0,0.0
CHEMBL136135,,C/C=C(\C)C(=O)NC1=CCC2(C)C(CCC3C4CCC(C(C)N(C)C)C4(C)CCC32)C1=O,4.86,396.29999999999995,5.35,8.0,3.0,4.0,1.0
CHEMBL398250,,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(OC)cc1)CCC3,4.86,158.09,3.86,2.2,4.0,4.0,0.0
CHEMBL4285471,,CCN(CC)CCCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,4.85,206.13,4.85,4.2,4.0,4.0,0.0
CHEMBL2441693,,COc1cccc(C#N)n+1C,4.85,66.04,0.39,0.7,2.0,2.0,0.0
CHEMBL4092186,,COc1ccc(NC(=S)NCCN2CCOCC2)cc1Cl,4.85,237.62,1.97,2.9,5.0,5.0,0.0
CHEMBL1766020,,CC(C)C1CCN(c2nccc(NCc3ccccc3)n2)CC1,4.85,136.11,3.96,3.9,2.0,2.0,0.0
CHEMBL5594195,,c1ccc2c(c1)-c1ccccc1C2NC1CCCCC1,4.85,98.08,4.68,3.2,1.0,1.0,0.0
CHEMBL3338994,,CN(C)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,4.85,178.11999999999998,5.08,4.2,3.0,3.0,0.0
CHEMBL189875,,COc1ccc(/N=C/c2cn(-c3ccc(OC)cc3)cc2/C=N/c2ccc(OC)cc2)cc1,4.85,136.07,6.0,0.4,5.0,5.0,0.0
CHEMBL3334506,,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,4.85,166.10999999999999,6.06,3.7,3.0,3.0,0.0
CHEMBL4632994,,O=N+(O-)C1C(Cc2cnHcn2)NC2(c3ccccc3-c3nc4ccccc4nc32)C1c1ccco1,4.85,120.07,3.81,0.9,4.0,4.0,0.0
CHEMBL2234541,,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1cccc(N+(=O)O-)c1)CCCCC3,4.85,200.11,4.54,1.9,6.0,6.0,1.0
CHEMBL1085781,,c1ccc(CNc2ccnc(N3CCOCC3)n2)cc1,4.85,104.07,1.93,1.4,3.0,3.0,0.0
CHEMBL1642972,,CC(C)(C)c1ccn+(CCCn+2ccc(C(C)(C)C)cc2)cc1,4.85,132.10999999999999,3.95,5.5,0.0,0.0,1.0
CHEMBL4093419,,COc1cc(CCc2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)cc(OC)c1,4.85,142.09,6.66,2.7,3.0,3.0,0.0
CHEMBL5286517,,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(C)cc2)C(Cc2cnHc3ccccc23)NC12C(=O)Nc1ccccc12,4.85,224.13,6.06,2.9,6.0,6.0,1.0
CHEMBL4081805,,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCN(C)CC3)c(O)c1)O2,4.85,240.13,2.77,2.4,7.0,7.0,1.0
CHEMBL4290992,,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCCCC3)cc2)cc1,4.85,208.13,3.73,3.4,5.0,5.0,0.0
CHEMBL5407180,,CCCCCCNC(=O)Oc1ccc2c(c1)N(CC)/C(=C/C(C)=O)S2,4.85,264.21,4.72,4.4,5.0,5.0,0.0
CHEMBL1651041,BUXAFURANAMIDE,CC(=O)OC1CC2(C)C3CC4OCC5(C)C(NC(=O)c6ccccc6)C=CC(O)(CC3=CCC2(C)C1C(C)N(C)C)C45,4.85,456.31,4.76,8.0,7.0,7.0,2.0
CHEMBL4068340,,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCCC1,4.84,220.14000000000001,4.6,3.9,5.0,5.0,0.0
CHEMBL556939,SIDEROXOL,CC1(CO)CCCC2(C)C1CC(O)C13CC(CCC21)C1(C)OC13,4.84,288.2,3.13,8.0,3.0,3.0,1.0
CHEMBL4800092,,COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4cnHc5ccc(F)cc45)CC3)CC2)cc1,4.84,303.19,2.85,4.8,7.0,7.0,1.0
CHEMBL1834073,,CCCN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,4.84,138.11,4.21,3.1,3.0,3.0,0.0
CHEMBL3310704,,COC(=O)C(CC1=C(c2ccc(OC)cc2)CC(C)(C)ON1C(C)=O)C(=O)OC,4.84,306.16,2.72,3.7,8.0,8.0,1.0
CHEMBL2380670,,COc1ccccc1/C=C1\CN(C(=O)C2CC3CCCN3C23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2OC)C1=O,4.84,373.66,5.57,6.4,7.0,8.0,2.0
CHEMBL4864801,,COc1cc(/C=C/C(=O)N2CCN(Cc3ccc(F)cc3)CC2)ccc1O,4.84,203.11,2.9,2.4,4.0,5.0,0.0
CHEMBL1288826,,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)C(c2ccccc2)NC12C(=O)Nc1ccc(N+(=O)O-)cc12,4.84,265.12,5.45,0.6,9.0,9.0,1.0
CHEMBL149026,,C#CCCOCn+1ccn(C)c1/C=N/O,4.84,130.07999999999998,0.12,2.2,2.0,3.0,0.0
CHEMBL2234834,,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2C1c1cccs1)CCCCC3,4.84,206.13,4.36,4.2,4.0,4.0,0.0
CHEMBL555592,,C#CCNC1CCc2ccc(OC(=O)N(C)CCC)cc21,4.84,192.13,2.74,3.9,4.0,4.0,0.0
CHEMBL5191152,,COC1C=CC23c4cc5c(cc4CN(CC2OC(=O)c2ccc(N+(=O)O-)cc2)C3C1)OCO5,4.83,284.14,2.96,1.9,9.0,9.0,1.0
CHEMBL3759013,,CCC1OC2OC(/C=C/C=C/C=C/c3oc(=O)cc(OC/C=C(\C)C(=O)OC)c3C)C(O)C2(C)C1(C)O,4.83,404.23,3.22,7.5,7.0,8.0,2.0
CHEMBL542016,,C#CCN(C)C1CCc2c(OC(=O)N(C)CC)cccc21,4.83,192.13,2.69,3.9,4.0,4.0,0.0
CHEMBL4857977,,COc1ccc2nHc3ccn+(C)cc3c2c1,4.83,40.019999999999996,2.15,0.5,1.0,1.0,0.0
CHEMBL4087300,,CCN(CC)CCCCCCCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,4.83,292.2,7.19,6.9,5.0,5.0,1.0
CHEMBL1084211,,c1ccc2c(CNc3ccnc(N4CCOCC4)n3)cccc2c1,4.83,104.07,3.08,1.4,3.0,3.0,0.0
CHEMBL575166,,CC1=CC2Cc3nc4cc(Cl)ccc4c(O)c3C(C1)C2,4.83,147.53,4.59,4.3,1.0,1.0,0.0
CHEMBL4750360,,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)cc1,4.83,234.15,3.49,3.6,6.0,6.0,1.0
CHEMBL5281699,,CN1CCc2c(c3ccccc3n2Cc2ccccc2C(=O)NCCON+(=O)O-)C1,4.83,202.11,2.62,1.1,7.0,7.0,1.0
CHEMBL4860467,,COc1cc(/C=C/C(=O)NCCC(=O)Nc2ccccc2)ccc1O,4.83,176.09,2.56,0.9,5.0,6.0,0.0
CHEMBL3597055,,COC(=O)C1=C(Nc2ccc(F)cc2)CC(c2ccccc2)N(c2ccc(F)cc2)C1c1ccccc1,4.82,182.09,7.2,1.9,4.0,4.0,0.0
CHEMBL350032,,C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1,4.82,204.10999999999999,4.03,3.7,3.0,3.0,0.0
CHEMBL4073273,,COc1ccc2cc(C(=O)NC(CCC(=O)NCCC3CCN(Cc4ccccc4)CC3)C(=O)O)ccc2c1,4.82,302.18,4.23,4.1,8.0,8.0,1.0
CHEMBL4792208,,CC(C)c1ccc(NC(=O)OCC2CCCN(Cc3ccccc3)C2)cc1,4.82,192.13,5.27,3.9,4.0,4.0,0.0
CHEMBL187017,,Cc1cc(C2(c3cc(C)c(O)c(C)c3)CCCCC2)cc(C)c1O,4.82,152.1,5.58,4.0,1.0,2.0,0.0
CHEMBL3220513,,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)c(Cl)c1,4.82,128.92000000000002,4.35,0.8,3.0,3.0,0.0
CHEMBL1083678,,O=C1c2ccccc2CCCC1CC1CCN(c2ccccc2)CC1,4.82,162.11999999999998,5.13,4.7,2.0,2.0,0.0
CHEMBL4776397,,CSC(Cn1nnc2cc(C#Cc3ccc(-n4ccnc4CO)cc3)ccc21)N(O)C=O,4.82,178.14,2.05,1.7,3.0,4.0,0.0
CHEMBL1766139,,CCCN1CCN(c2nccc(NCc3ccccc3)n2)CC1,4.82,138.11,2.62,3.1,3.0,3.0,0.0
CHEMBL4868050,,Nc1c2c(nc3c(Br)cc(Br)cc13)CCC2,4.82,185.82000000000002,3.83,2.2,1.0,1.0,0.0
CHEMBL4851290,,COc1cccc(CN2CCN(C(=O)/C=C/c3ccc(O)c(OC)c3)CC2)c1,4.82,212.12,2.77,2.4,6.0,6.0,1.0
CHEMBL3335020,,COc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12,4.82,106.06,3.58,1.2,3.0,3.0,0.0
CHEMBL4787493,,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2C(F)(F)F)ccc1O,4.82,233.09,3.19,0.9,5.0,6.0,0.0
CHEMBL3545711,,COc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12,4.82,106.06,3.58,1.2,3.0,3.0,0.0
CHEMBL4869162,,Nc1c2c(nc3c(Br)cc(Br)cc13)CCCCC2,4.82,209.84,4.61,3.2,1.0,1.0,0.0
CHEMBL448799,,C=CC1C2C=C(C)CC1(NC)c1ccc(=O)nHc1C2,4.82,162.11999999999998,2.11,4.7,2.0,2.0,0.0
