Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Potency Category
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',17.0,nM,7.77,,,UO_0000065,20.47,0.38,3.41,20.04,1,CHEMBL5552532,Inhibition of human recombinant AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate by Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5550168,1,Scientific Literature,Eur J Med Chem,2024.0,,,INHIBITOR,,0.017,Potent (7-8)
CHEMBL87441,,,400.52,0.0,4.06,43,CCOCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,IC50,'=',7.0,nM,8.15,,,UO_0000065,20.36,0.4,4.09,16.77,0,CHEMBL644831,Concentration required for the inhibition of acetylcholinesterase,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1135325,1,Scientific Literature,Bioorg Med Chem Lett,2002.0,,,,,0.007,Very Potent (8-9)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',6.0,nM,8.22,,,UO_0000065,21.66,0.4,3.86,21.21,0,CHEMBL1771986,Inhibition of AChE-induced amyloid beta aggregation,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1770076,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,,,,,6.0,Very Potent (8-9)
CHEMBL3786719,,,270.35,0.0,0.65,20,CN(C)S(=O)(=O)NC1CCc2ccc(O)cc2C1,IC50,'=',36.97,nM,7.43,,,UO_0000065,27.49,0.56,6.78,10.67,0,CHEMBL3789779,Inhibition of AChE (unknown origin) using acetylcholine iodate as substrate preincubated for 10 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3784977,1,Scientific Literature,Bioorg Med Chem,2016.0,,,,,36.97,Potent (7-8)
CHEMBL430679,,,416.5,0.0,2.35,237,CN(CCOCCNC(=S)NC(=O)c1cccc([N+](=O)[O-])c1)Cc1ccccc1,IC50,'=',15.0,nM,7.82,,,UO_0000065,18.78,0.37,5.47,8.09,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,15.0,Potent (7-8)
CHEMBL4743674,,,546.05,1.0,3.38,BS-14,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,IC50,'=',77.91,nM,7.11,,,UO_0000065,13.02,0.26,3.73,5.56,0,CHEMBL4738011,Inhibition of AChE in human erythrocytes using acetylthiocholineiodide as substrate pre-incubated for 10 mins followed by substrate addition and measured for 6 mins by DTNB reagent based Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,Erythrocyte,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4732210,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 0.2667 hr,INHIBITOR,,77.91,Potent (7-8)
CHEMBL5220983,,,288.31,0.0,1.51,39b,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+]([11CH3])c1,IC50,'=',20.0,nM,7.7,,,UO_0000065,26.61,0.5,6.19,12.89,0,CHEMBL5216374,Inhibition of human AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5214927,1,Scientific Literature,Eur J Med Chem,2022.0,,,INHIBITOR,,20.0,Potent (7-8)
CHEMBL2047525,,,528.65,2.0,6.64,55,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3cc4ccccc4oc3=O)cc2)c1,IC50,'=',1.2,nM,8.92,,,UO_0000065,16.87,0.31,2.28,11.01,0,CHEMBL5216385,Inhibition of recombinant human serum AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5214927,1,Scientific Literature,Eur J Med Chem,2022.0,,TIME = 0.3333 hr,INHIBITOR,,1.2,Very Potent (8-9)
CHEMBL74922,,,404.6,1.0,5.72,31,CCCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,IC50,'=',29.0,nM,7.54,,,UO_0000065,18.63,0.34,1.82,32.01,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,29.0,Potent (7-8)
CHEMBL310918,,,393.49,0.0,4.44,44,O=C(CCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1)c1ccc2c(c1)CCN2,IC50,'=',64.0,nM,7.19,,,UO_0000065,18.28,0.34,2.75,9.53,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,64.0,Potent (7-8)
CHEMBL94186,,,350.46,0.0,4.68,72,COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,IC50,'=',7.2,nM,8.14,,,UO_0000065,23.23,0.43,3.46,21.15,1,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,7.2,Very Potent (8-9)
CHEMBL1083065,,,393.53,1.0,5.07,92,COc1ccc2c(c1OC)C(=O)CC2CCC1CCN(Cc2ccccc2)CC1,IC50,'=',8.0,nM,8.1,,,UO_0000065,20.58,0.38,3.03,20.88,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,8.0,Very Potent (8-9)
CHEMBL1083375,,,358.53,0.0,4.65,95,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,IC50,'=',58.0,nM,7.24,,,UO_0000065,20.18,0.38,2.59,17.41,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,58.0,Potent (7-8)
CHEMBL140990,,,348.49,0.0,3.87,151,O=C1Cc2ccccc2CN1CCC1CCN(Cc2ccccc2)CC1,IC50,'=',17.0,nM,7.77,,,UO_0000065,22.29,0.41,3.9,32.99,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,17.0,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,E-2020,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',2.33,nM,8.63,,,UO_0000065,22.75,0.42,4.27,22.27,0,CHEMBL644838,Inhibition of acetylcholinesterase (AChE) of human red blood cell (type XIII) by modified radiometric AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1126447,1,Scientific Literature,Bioorg Med Chem Lett,1992.0,,,,,2.33,Very Potent (8-9)
CHEMBL101940,,,440.4,0.0,3.75,238,CN(CCOCCNC(=S)NC(=O)c1ccc(Cl)c(Cl)c1)Cc1ccccc1,IC50,'=',55.0,nM,7.26,,,UO_0000065,16.48,0.35,3.51,13.54,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,55.0,Potent (7-8)
CHEMBL258928,,,325.5,0.0,4.82,257,NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,IC50,'=',89.0,nM,7.05,,,UO_0000065,21.66,0.4,2.23,13.84,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,89.0,Potent (7-8)
CHEMBL1084369,,,388.56,1.0,5.98,266,c1ccc2c(NCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,IC50,'=',12.8,nM,7.89,,,UO_0000065,20.31,0.37,1.91,15.84,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,12.8,Potent (7-8)
CHEMBL118752,,,184.24,0.0,2.31,274,Nc1c2c(nc3ccccc13)CCC2,IC50,'=',56.0,nM,7.25,,,UO_0000065,39.36,0.71,4.94,18.64,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,56.0,Potent (7-8)
CHEMBL1085933,,,578.71,2.0,7.64,366,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2ccc4ccccc4c2)C3=O)c1,IC50,'=',2.09,nM,8.68,,,UO_0000065,15.0,0.28,1.04,11.26,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,2.09,Very Potent (8-9)
CHEMBL191314,,,628.77,2.0,8.79,367,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2c4ccccc4cc4ccccc24)C3=O)c1,IC50,'=',79.1,nM,7.1,,,UO_0000065,11.29,0.21,-1.69,9.21,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,79.1,Potent (7-8)
CHEMBL388615,,,490.05,1.0,6.44,395,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1n[nH]c2ccccc12,IC50,'=',95.0,nM,7.02,,,UO_0000065,14.33,0.27,0.58,8.49,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,95.0,Potent (7-8)
CHEMBL292314,,,232.71,0.0,3.35,6-Chlorotacrine,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',13.6,nM,7.87,,,UO_0000065,33.8,0.67,4.52,20.22,1,CHEMBL3405465,Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate after 15 mins by Ellman spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3400132,1,Scientific Literature,Bioorg Med Chem Lett,2015.0,,,,,13.6,Potent (7-8)
CHEMBL1994202,,,321.25,0.0,4.47,(-)-6,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2.Cl,IC50,'=',0.43,nM,9.37,,,UO_0000065,32.89,0.64,4.9,24.07,0,CHEMBL2015198,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2010698,1,Scientific Literature,J Med Chem,2012.0,,,,,0.43,Extremely Potent (pIC50 ≥ 9)
CHEMBL2011487,,,630.71,2.0,8.55,(+/-)-7c,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,IC50,'=',0.42,nM,9.38,,,UO_0000065,15.78,0.3,0.83,17.67,0,CHEMBL2015198,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2010698,1,Scientific Literature,J Med Chem,2012.0,,,,,0.42,Extremely Potent (pIC50 ≥ 9)
CHEMBL2011491,,,636.11,2.0,10.05,(+/-)-8a,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,IC50,'=',0.74,nM,9.13,,,UO_0000065,15.23,0.3,-0.92,18.32,0,CHEMBL2015198,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2010698,1,Scientific Literature,J Med Chem,2012.0,,,,,0.74,Extremely Potent (pIC50 ≥ 9)
CHEMBL3216555,,,759.52,2.0,10.44,(+/-)-8b,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl.Cl,IC50,'=',4.02,nM,8.4,,,UO_0000065,13.68,0.27,-2.04,16.85,0,CHEMBL2015198,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2010698,1,Scientific Literature,J Med Chem,2012.0,,,,,4.02,Very Potent (8-9)
CHEMBL3216556,,,759.52,2.0,10.44,(-)-8b,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl.Cl,IC50,'=',2.04,nM,8.69,,,UO_0000065,14.16,0.28,-1.75,17.44,0,CHEMBL2015198,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2010698,1,Scientific Literature,J Med Chem,2012.0,,,,,2.04,Very Potent (8-9)
CHEMBL5276955,,,381.43,0.0,3.18,18,COc1ccc(-c2cc(=O)c3ccc(OCCN4CCOCC4)cc3o2)cc1,IC50,'=',11.0,nM,7.96,,,UO_0000065,20.87,0.39,4.78,13.02,0,CHEMBL5254621,Inhibition of AChE (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5252548,1,Scientific Literature,Eur J Med Chem,2018.0,,,INHIBITOR,,11.0,Potent (7-8)
CHEMBL5219771,,,528.65,2.0,6.64,15,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2cccc(-c3cc(=O)c4ccccc4o3)c2)c1,IC50,'=',0.52,nM,9.28,,,UO_0000065,17.56,0.33,2.64,11.46,0,CHEMBL5254625,Inhibition of human recombinant AChE preincubated for 20 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5252548,1,Scientific Literature,Eur J Med Chem,2018.0,,TIME = 0.3333 hr,INHIBITOR,,0.52,Extremely Potent (pIC50 ≥ 9)
CHEMBL5078914,,,481.04,1.0,7.17,15,O=C(O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',13.4,nM,7.87,,,UO_0000065,16.37,0.32,0.7,9.55,0,CHEMBL5055911,Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5055622,1,Scientific Literature,J Med Chem,2021.0,,TIME = 0.3333 hr,INHIBITOR,,13.4,Potent (7-8)
CHEMBL187404,,,664.53,2.0,6.01,19,[Br-].[Br-].c1cc(C[n+]2ccc(N3CCCCC3)cc2)cc(-c2cccc(C[n+]3ccc(N4CCCCC4)cc3)c2)c1,IC50,'=',60.0,nM,7.22,,,UO_0000065,14.31,0.26,1.21,50.72,0,CHEMBL1772319,Inhibition of human recombinant AChE after 20 mins using acetylthiocholine iodide as a substrate by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1770085,1,Scientific Literature,J Med Chem,2011.0,,,,,60.0,Potent (7-8)
CHEMBL204895,,,263.29,0.0,2.19,11,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2,IC50,'=',36.0,nM,7.44,,,UO_0000065,28.27,0.54,5.25,13.11,0,CHEMBL5216357,Inhibition of AChE (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL5214927,1,Scientific Literature,Eur J Med Chem,2022.0,,,INHIBITOR,,36.0,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',44.0,nM,7.36,,,UO_0000065,19.38,0.36,3.0,18.97,0,CHEMBL4831994,Inhibition of human recombinant AChE preincubated for 1 min in presence of DNTB followed by addition of acetylthiocholine iodide substrate and measured after 20 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4831493,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 0.35 hr,INHIBITOR,,0.044,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',22.0,nM,7.66,,,UO_0000065,20.18,0.37,3.3,19.75,1,CHEMBL1787067,Inhibition of human plasma AChE,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781988,1,Scientific Literature,Eur J Med Chem,2011.0,,,,,0.022,Potent (7-8)
CHEMBL636,RIVASTIGMINE,4.0,250.34,0.0,2.76,Rivastigmine,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,IC50,'=',37.0,nM,7.43,,,UO_0000065,29.69,0.56,4.67,22.67,0,CHEMBL1787068,Inhibition of human erythrocytes BChE,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781988,1,Scientific Literature,Eur J Med Chem,2011.0,,,,,0.037,Potent (7-8)
CHEMBL3621332,,,866.74,2.0,7.12,2a,CC[N+]1(Cc2ccccc2[N+](=O)[O-])CCCCCC[N+](CC)(Cc2ccccc2[N+](=O)[O-])CCCCCn2c(=O)cc(C)n(c2=O)CCCCC1.[Br-].[Br-],IC50,'=',59.0,nM,7.23,,,UO_0000065,10.23,0.19,0.11,5.55,0,CHEMBL3626513,Inhibition of AChE from human erythrocytes,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3621133,1,Scientific Literature,Medchemcomm,2014.0,,,,,59.0,Potent (7-8)
CHEMBL4446287,,,670.82,2.0,6.17,(+/-)-3,CN(Cc1ccnc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)c1)Cc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,IC50,'=',58.6,nM,7.23,,,UO_0000065,10.78,0.2,1.06,5.43,0,CHEMBL4391164,Inhibition of human recombinant AChE using ATCh as substrate preincubated for 20 mins followed by substrate addition and measured for 3 mins by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4390652,1,Scientific Literature,Eur J Med Chem,2019.0,,,,,58.6,Potent (7-8)
CHEMBL574973,,,353.86,1.0,5.61,17a,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCN=[N+]=[N-])c3C(C1)C2,IC50,'=',8.69,nM,8.06,,,UO_0000065,22.78,0.44,2.45,10.94,0,CHEMBL1041236,Inhibition of human recombinant AChE in erythrocytes by Ellman's assay,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1154060,1,Scientific Literature,Bioorg Med Chem,2009.0,,,,,8.69,Very Potent (8-9)
CHEMBL4163678,,,485.35,0.0,3.87,15e,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(F)c3)cc2C#N)cc1OC.[Br-],IC50,'=',11.0,nM,7.96,,,UO_0000065,19.63,0.36,4.09,12.59,0,CHEMBL4146836,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured every minute for 10 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4145472,1,Scientific Literature,Eur J Med Chem,2018.0,,,,,11.0,Potent (7-8)
CHEMBL4866930,,,547.14,2.0,7.15,9,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4ccc[nH]c4=O)c3C(C1)C2,IC50,'=',1.82,nM,8.74,,,UO_0000065,15.97,0.31,1.59,10.06,0,CHEMBL4844259,Inhibition of human recombinant AChE using acetylthiocholine iodide as a substrate preincubated for 20 mins followed by substrate addition by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4842362,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 0.3333 hr,INHIBITOR,,1.82,Very Potent (8-9)
CHEMBL4872514,,,561.17,2.0,7.75,17,COc1cc(CNC(=O)CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccn1,IC50,'=',1.25,nM,8.9,,,UO_0000065,15.87,0.3,1.15,11.69,0,CHEMBL4844259,Inhibition of human recombinant AChE using acetylthiocholine iodide as a substrate preincubated for 20 mins followed by substrate addition by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4842362,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 0.3333 hr,INHIBITOR,,1.25,Very Potent (8-9)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',14.0,nM,7.85,,,UO_0000065,20.7,0.38,3.49,20.26,1,CHEMBL4768259,Inhibition of human erythrocyte AChE using acetylthiocholine as substrate measured after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4765271,1,Scientific Literature,Eur J Med Chem,2020.0,,TIME = 0.08333 hr,INHIBITOR,,0.0139999999999999,Potent (7-8)
CHEMBL4800558,,,516.02,1.0,3.38,BS-18,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccccc1,IC50,'=',79.12,nM,7.1,,,UO_0000065,13.76,0.28,3.72,5.98,0,CHEMBL4738011,Inhibition of AChE in human erythrocytes using acetylthiocholineiodide as substrate pre-incubated for 10 mins followed by substrate addition and measured for 6 mins by DTNB reagent based Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,Erythrocyte,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4732210,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 0.2667 hr,INHIBITOR,,79.12,Potent (7-8)
CHEMBL4764003,,,511.6,1.0,2.73,BS-20,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(OC)c3)CC2)nc1-c1ccccc1,IC50,'=',84.65,nM,7.07,,,UO_0000065,13.82,0.27,4.34,5.53,0,CHEMBL4738011,Inhibition of AChE in human erythrocytes using acetylthiocholineiodide as substrate pre-incubated for 10 mins followed by substrate addition and measured for 6 mins by DTNB reagent based Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,Erythrocyte,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4732210,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 0.2667 hr,INHIBITOR,,84.65,Potent (7-8)
